,index,Sample ID ,Sampling date,Sampling grid,US state,Latitude,Longitude,Elevation (m),Moisture,Open water (%),Developed open space (< 20% Impervious Cover) (%),Developed open space (> 20% Impervious Cover) (%),Barren (%),Forest (%),Shrubland (%),Grassland (%),Cropland (%),Pasture (%),Wetland (%),Number of Listeria isolates obtained,"Number of Listeria isolates selected for WGS (i.e., number of isolates with unique sigB)",If selected for soil property analysis: Yes(Y)/No(N),date_ymd,temp_mean,temp_min,temp_max,rh_mean,rh_min,rh_max,ppt_sum_mm,ppt_hours_gt0,wind_mean,wind_min,wind_max
273,273,MT-GNF-4,43291,3,MT,45.74417,-110.98917,1745.49,0.130202775,0.049295391,4.599784359,5.035052169,0.912069609,40.34271834,26.44393541,8.157233417,4.602721106,9.065317441,0.791872763,0,0,Y,2018-07-10,22.087500000000002,15.1,29.4,53.791666666666664,33.0,80.0,0.5,1.0,6.933333333333334,2.6,12.4
274,274,MT-GNF-5,43291,3,MT,45.74222,-110.98667,1783.58,0.531202435,0.049323015,4.60530044,5.101888757,0.901666698,41.15239552,26.32316859,7.955487553,4.569829846,8.548832934,0.792106638,0,0,N,2018-07-10,18.391666666666666,12.8,24.9,68.33333333333333,46.0,90.0,0.0,0.0,9.5,3.4,15.6
275,275,OK-SD-1,43289,26,OK,35.3629816,-97.3519698,369.25,0.042115573,6.970750759,8.622408398,12.05521196,0.741881798,33.91774451,1.749036183,32.94710708,2.292173409,0.499274908,0.204410996,0,0,N,2018-07-08,26.729166666666668,21.4,31.2,66.625,46.0,93.0,0.7000000000000001,5.0,8.920833333333334,4.1,16.0
276,276,OK-SD-2,43289,26,OK,35.3625977,-97.3473071,363.85,0.046580773,5.987154496,8.470856318,11.03659982,0.764183664,35.82976456,1.866395852,32.94991261,2.347944866,0.492459929,0.254727888,0,0,Y,2018-07-08,26.77916666666667,21.9,31.0,65.66666666666667,47.0,89.0,0.9999999999999999,5.0,8.35,4.8,15.3
277,277,OK-SD-3,43289,26,OK,35.3654169,-97.3431057,364.75,0.017892644,4.801551406,8.85846148,10.9616325,0.551135326,37.49756019,1.973677307,32.47102132,2.250084475,0.385333,0.249542994,0,0,Y,2018-07-08,26.729166666666668,21.4,31.2,66.625,46.0,93.0,0.7000000000000001,5.0,8.920833333333334,4.1,16.0
278,278,OK-SD-4,43289,26,OK,35.3634305,-97.3399481,382.3,0.058762887,4.797474041,8.863528533,10.12251907,0.537438016,38.12450927,2.068086679,32.54187188,2.293138848,0.414205159,0.237228499,0,0,N,2018-07-08,26.77916666666667,21.9,31.0,65.66666666666667,47.0,89.0,0.9999999999999999,5.0,8.35,4.8,15.3
279,279,OK-SD-5,43289,26,OK,35.3635397,-97.3423857,374.82,0.040594059,4.993378679,8.772043963,10.45287319,0.587629147,37.90795629,1.990383869,32.33618264,2.289654999,0.433586364,0.236310864,0,0,N,2018-07-08,26.77916666666667,21.9,31.0,65.66666666666667,47.0,89.0,0.9999999999999999,5.0,8.35,4.8,15.3
280,280,CA-YN-1,43291,22,CA,37.881132,-119.33989,2724.16,0.014691479,0.708825602,0.686170034,0.046360005,5.152883131,56.60535678,30.26448278,3.714464322,0.0,0.0,2.82145734,0,0,Y,2018-07-10,16.054166666666667,8.0,22.8,31.0,15.0,52.0,0.0,0.0,7.4624999999999995,2.2,13.8
281,281,CA-YN-2,43291,22,CA,37.885548,-119.342724,2776.54,0.336708861,1.030477981,0.511462809,0.041118421,5.189941931,56.72307163,29.87400141,3.787929646,0.0,0.0,2.841996173,0,0,N,2018-07-10,15.854166666666666,7.8,22.6,30.958333333333332,15.0,52.0,0.0,0.0,7.4624999999999995,2.2,13.8
282,282,CA-YN-3,43291,22,CA,37.888295,-119.345842,2782.11,0.715017065,1.120210784,0.360816957,0.036920805,5.233524091,57.09592696,29.56832027,3.805779784,0.0,0.0,2.778500344,0,0,N,2018-07-10,15.754166666666668,7.7,22.5,30.916666666666668,15.0,52.0,0.0,0.0,7.4624999999999995,2.2,13.8
283,283,CA-YN-4,43291,22,CA,37.89151,-119.335935,2800.96,0.127035831,1.400292147,0.359517453,0.040296177,5.952710757,55.95292063,29.16708642,3.748383955,0.0,0.0,3.378792458,0,0,N,2018-07-10,15.091666666666669,7.0,21.8,40.458333333333336,21.0,68.0,0.0,0.0,9.191666666666666,2.7,17.4
284,284,CA-YN-5,43291,22,CA,37.883427,-119.351675,2686.43,0.026706231,0.706763477,0.455922267,0.061293417,5.039914189,55.32885388,31.64944364,3.890452711,0.0,0.0,2.867356428,0,0,N,2018-07-10,16.254166666666666,8.2,23.0,31.083333333333332,15.0,52.0,0.0,0.0,7.4624999999999995,2.2,13.8
285,285,CA-SN-1,43292,22,CA,37.246776,-119.150759,2348.2,0.02020202,2.44873197,1.103976119,0.137078609,0.194177203,78.92012285,16.50800115,0.273107612,0.0,0.0,0.41480449,0,0,N,2018-07-11,18.1875,10.7,24.8,40.75,24.0,61.0,0.0,0.0,5.691666666666666,1.3,10.8
286,286,CA-SN-2,43292,22,CA,37.250089,-119.147216,2339.89,0.020568071,2.404374109,0.974683837,0.120733134,0.203251606,79.08524179,16.50621408,0.284090313,0.0,0.0,0.421411129,0,0,Y,2018-07-11,18.1875,10.7,24.8,40.75,24.0,61.0,0.0,0.0,5.691666666666666,1.3,10.8
287,287,CA-SN-3,43292,22,CA,37.247332,-119.145632,2434.82,0.023346304,2.383775718,0.916739948,0.119839403,0.191407242,79.00732678,16.69083743,0.258357801,0.0,0.0,0.431715676,0,0,Y,2018-07-11,18.1875,10.7,24.8,40.75,24.0,61.0,0.0,0.0,5.691666666666666,1.3,10.8
288,288,CA-SN-4,43292,22,CA,37.251625,-119.142873,2345.45,0.02106319,2.355302159,0.957654942,0.114616308,0.210339818,79.00212439,16.6340591,0.281502691,0.0,0.0,0.444400594,0,0,N,2018-07-11,18.1875,10.7,24.8,40.75,24.0,61.0,0.0,0.0,5.691666666666666,1.3,10.8
289,289,CA-SN-5,43292,22,CA,37.252502,-119.138207,2355.17,0.03125,2.27025643,0.897440741,0.109766489,0.210718079,78.82346274,16.92649633,0.281027398,0.0,0.0,0.480831791,0,0,N,2018-07-11,18.1875,10.7,24.8,40.75,24.0,61.0,0.0,0.0,5.691666666666666,1.3,10.8
290,290,CA-PN-1,43296,21,CA,36.491443,-121.171665,308.02,0.005888126,0.078094658,0.951621199,0.150101292,0.043455899,5.562984811,65.25375516,26.5685585,0.0,0.028340803,1.363087678,0,0,Y,2018-07-15,27.100000000000005,17.7,36.2,39.0,16.0,75.0,0.0,0.0,9.345833333333333,2.9,20.6
291,291,CA-PN-2,43296,21,CA,36.481193,-121.182208,402.7,0.013806706,0.075995818,0.809292483,0.05710183,0.095729539,5.899752699,64.13102351,27.77500199,0.0,0.044085972,1.112016156,0,0,N,2018-07-15,26.5,17.1,35.6,38.916666666666664,16.0,75.0,0.0,0.0,9.345833333333333,2.9,20.6
292,292,CA-PN-3,43296,21,CA,36.490106,-121.191176,701.1,0.006006006,0.074928692,0.76208986,0.026235536,0.103053187,6.215093619,66.86766586,24.92271011,0.0,0.031482644,0.996740497,0,0,N,2018-07-15,25.17083333333333,16.2,33.6,37.625,16.0,71.0,0.0,0.0,9.345833333333333,2.4,18.1
293,293,CA-PN-4,43296,21,CA,36.489696,-121.198068,765.5,0.055498458,0.075151668,0.767050822,0.027499633,0.104330667,6.388731448,67.08713815,24.6673804,0.0,0.04156433,0.841152885,0,0,N,2018-07-15,24.712500000000002,15.7,33.1,37.541666666666664,16.0,71.0,0.0,0.0,9.345833333333333,2.4,18.1
294,294,CA-PN-5,43296,21,CA,36.476922,-121.191898,585.24,0.003948667,0.077658166,0.749296354,0.029174284,0.109351093,5.219258386,64.9478326,27.7256442,0.0,0.305385489,0.836399432,0,0,N,2018-07-15,26.0,17.0,34.4,37.916666666666664,17.0,71.0,0.0,0.0,9.345833333333333,2.4,18.1
295,295,NM-EB-1,43297,33,NM,33.2822317,-107.18815,1367.33,0.013658537,5.97239891,0.618652358,0.613404204,0.960831979,0.020362836,77.46169897,8.642029734,0.0,0.083970459,5.626650544,0,0,N,2018-07-16,24.270833333333332,20.6,29.3,68.375,43.0,89.0,1.4,3.0,8.0,1.6,24.3
296,296,NM-EB-2,43297,33,NM,33.2854681,-107.19107,1367.24,0.023391813,5.642620067,0.610069719,0.557796023,0.913425103,0.018474238,78.44224386,7.995566183,0.0,0.083973809,5.735830994,0,0,Y,2018-07-16,24.270833333333332,20.6,29.3,68.375,43.0,89.0,1.4,3.0,8.0,1.6,24.3
297,297,NM-EB-3,43297,33,NM,33.291664,-107.1981,1387.37,0.028884462,4.693512126,0.611275429,0.439144298,0.862754812,0.014274289,79.72022394,7.601478648,0.0,0.083966405,5.973370055,0,0,Y,2018-07-16,24.270833333333332,20.6,29.3,68.375,43.0,89.0,1.4,3.0,8.0,1.6,24.3
298,298,NM-EB-4,43297,33,NM,33.2933209,-107.19385,1382.43,0.045546559,4.754068769,0.561043083,0.322185234,0.888685526,0.018260661,79.35789637,7.628338868,0.0,0.083957064,6.385564422,0,0,N,2018-07-16,24.270833333333332,20.6,29.3,68.375,43.0,89.0,1.4,3.0,8.0,1.6,24.3
299,299,NM-EB-5,43297,33,NM,33.2939187,-107.18963,1377.35,0.020771513,4.850045434,0.450147006,0.246374166,0.900084153,0.022035168,79.15263236,7.71650602,0.0,0.083943498,6.578232192,0,0,N,2018-07-16,24.270833333333332,20.6,29.3,68.375,43.0,89.0,1.4,3.0,8.0,1.6,24.3
300,300,MT-TP-1,43296,3,MT,45.88917,-112.47306,1810.9,0.284337349,0.044496217,2.775346577,2.044517206,0.001259327,68.4160816,11.15133961,14.83822897,0.57341351,0.000419776,0.154897207,0,0,N,2018-07-15,18.004166666666666,8.0,26.1,58.458333333333336,29.0,93.0,0.0,0.0,5.124999999999999,1.1,10.2
301,301,MT-TP-2,43296,3,MT,45.89111,-112.475,1834.76,0.081632653,0.044495189,2.733305909,2.220771698,0.001259298,67.66270128,11.16850244,15.4219907,0.588511846,0.000419766,0.158041876,0,0,Y,2018-07-15,17.804166666666667,7.8,25.9,58.333333333333336,29.0,93.0,0.0,0.0,5.124999999999999,1.1,10.2
302,302,MT-TP-3,43296,3,MT,45.89056,-112.47667,1873.78,0.015252622,0.044466258,2.669863203,2.180944111,0.001258479,67.68162998,11.19144402,15.48810108,0.583934257,0.000419493,0.157939115,0,0,Y,2018-07-15,17.554166666666664,7.6,25.6,58.208333333333336,29.0,93.0,0.0,0.0,5.124999999999999,1.1,10.2
303,303,MT-TP-4,43296,3,MT,45.88778,-112.47306,1846.25,0.059898477,0.044491548,2.611989633,1.944196686,0.001259195,69.02632766,11.13799725,14.52292259,0.556983809,0.000419732,0.153411893,0,0,N,2018-07-15,17.754166666666666,7.8,25.8,58.291666666666664,29.0,93.0,0.0,0.0,5.124999999999999,1.1,10.2
304,304,MT-TP-5,43296,3,MT,45.88944,-112.47139,1790.3,0.062880325,0.044491921,2.965638386,2.073701287,0.001259205,68.21094207,11.16747221,14.8141308,0.567271995,0.000419735,0.154672386,0,0,Y,2018-07-15,18.004166666666666,8.0,26.1,58.458333333333336,29.0,93.0,0.0,0.0,5.124999999999999,1.1,10.2
305,305,NY-TS-1,43296,19,NY,42.65245,-74.014162,329.92,0.189031505,0.994425508,6.453481539,3.373029199,0.205895193,60.43999866,0.309367497,2.477878335,16.36982219,0.960844233,8.415257652,8,1,Y,2018-07-15,24.1125,20.0,29.2,74.125,46.0,100.0,2.8000000000000003,4.0,7.662499999999999,1.8,10.2
306,306,NY-TS-2,43296,19,NY,42.655708,-74.016677,334.16,0.401894452,1.000352621,6.606819021,3.35997582,0.189323975,59.97015314,0.306864358,2.531735904,16.7022786,0.885750747,8.446745811,0,0,N,2018-07-15,24.1125,20.0,29.2,74.125,46.0,100.0,2.8000000000000003,4.0,7.662499999999999,1.8,10.2
307,307,NY-TS-3,43296,19,NY,42.651891,-74.008561,358.33,0.205336427,0.989357327,6.695735377,3.432220105,0.198081297,59.89420276,0.311810178,2.456501851,16.47725842,0.978446069,8.566386611,6,1,Y,2018-07-15,24.1125,20.0,29.2,74.125,46.0,100.0,2.8000000000000003,4.0,7.662499999999999,1.8,10.2
308,308,NY-TS-4,43296,19,NY,42.648508,-74.003907,353.21,0.178403756,0.986643272,6.581189765,3.433837604,0.212817757,59.95437221,0.321115551,2.44782397,16.30994157,0.993989053,8.75826925,6,1,Y,2018-07-15,24.179166666666664,20.0,29.3,74.125,46.0,100.0,2.8000000000000003,4.0,7.662499999999999,1.8,10.2
309,309,NY-TS-5,43296,19,NY,42.649638,-73.997257,340.58,0.273276904,0.958666174,6.798138887,3.63558938,0.224667718,59.11110458,0.292424649,2.217728402,16.67177116,0.991810432,9.09809861,8,3,Y,2018-07-15,24.179166666666664,20.0,29.3,74.125,46.0,100.0,2.8000000000000003,4.0,7.662499999999999,1.8,10.2
310,310,MT-HNF-1,43299,3,MT,46.76757,-111.61153,1808.91,0.296110414,0.000419775,0.0,0.0,0.0,66.38905563,27.5160249,5.954085038,0.059817902,0.0,0.080596752,0,0,N,2018-07-18,19.9375,12.1,26.7,42.541666666666664,18.0,79.0,0.1,1.0,9.733333333333333,4.3,20.7
311,311,MT-HNF-2,43299,3,MT,46.76338,-111.61692,1732.04,0.170310702,0.000419852,0.0,0.0,0.0,66.1233778,27.1463899,6.571738063,0.073474152,0.0,0.084600238,0,0,N,2018-07-18,20.058333333333334,12.3,26.8,42.541666666666664,18.0,79.0,0.1,1.0,9.733333333333333,4.3,20.7
312,312,MT-HNF-3,43299,3,MT,46.76335,-111.62255,1654.89,0.446657183,0.000419793,0.0,0.0,0.0,66.38967309,26.88167078,6.555701317,0.083748754,0.0,0.088786273,0,0,N,2018-07-18,19.829166666666666,12.8,27.3,45.75,20.0,77.0,0.0,0.0,9.5,3.8,19.1
313,313,MT-HNF-4,43299,3,MT,46.76535,-111.63085,1563.71,0.128755365,0.000419845,0.0,0.0,0.0,66.95545022,26.37971644,6.479471667,0.087117888,0.0,0.097823942,0,0,N,2018-07-18,20.395833333333332,13.3,27.9,46.125,20.0,78.0,0.0,0.0,9.5,3.8,19.1
314,314,MT-HNF-5,43299,3,MT,46.76697,-111.63942,1479.57,0.299261084,0.000419859,0.0,0.0,0.0,67.35488611,25.9023827,6.531961793,0.0898499,0.0,0.120499633,0,0,N,2018-07-18,20.895833333333332,13.8,28.4,46.208333333333336,20.0,78.0,0.0,0.0,9.5,3.8,19.1
315,315,MD-SERC-1,43299,30,MD,38.8850289,-76.5538653,7.73,0.284644195,23.81652955,8.392587307,6.643091001,0.060862995,34.79096709,0.708109469,0.197489926,6.357034923,7.993410007,11.03991773,6,1,Y,2018-07-18,24.191666666666663,19.5,29.5,66.25,35.0,97.0,0.0,0.0,11.045833333333334,6.1,17.6
316,316,MD-SERC-2,43299,30,MD,38.8872621,-76.5509356,6.62,0.367801047,24.72331775,8.543443838,7.223139246,0.058801541,33.9503295,0.652697101,0.196775156,6.391727463,7.574268446,10.68549996,8,2,Y,2018-07-18,24.191666666666663,19.5,29.5,66.25,35.0,97.0,0.0,0.0,11.045833333333334,6.1,17.6
317,317,MD-SERC-3,43299,30,MD,38.8896542,-76.5576079,2.36,0.405777166,20.88231775,8.715291115,7.429049991,0.073883302,36.04350719,0.779552796,0.211155119,6.646348759,8.181946027,11.03694795,8,3,Y,2018-07-18,24.191666666666663,19.5,29.5,66.25,35.0,97.0,0.0,0.0,11.045833333333334,6.1,17.6
318,318,MD-SERC-4,43299,30,MD,38.8835862,-76.5493223,4.79,0.303921569,27.1218045,8.314595901,6.52838721,0.058309772,32.04709248,0.673498838,0.189611632,6.139725315,7.662491295,11.26448306,8,1,Y,2018-07-18,24.191666666666663,19.5,29.5,66.25,35.0,97.0,0.0,0.0,11.045833333333334,6.1,17.6
319,319,MD-SERC-5,43299,30,MD,38.8788824,-76.5515094,7.68,0.863232682,26.81022829,7.976843184,5.767164004,0.055415152,32.02659927,0.713260174,0.185556796,6.018001528,8.136161745,12.31076985,6,1,Y,2018-07-18,24.191666666666663,19.5,29.5,66.25,35.0,97.0,0.0,0.0,11.045833333333334,6.1,17.6
320,320,IN-RH-1,43299,16,IN,40.4046,-87.0719,197.8,0.163428571,1.874480535,3.496469739,1.551048164,0.048483373,22.88751018,0.036310059,0.703743504,7.532763007,59.1658761,2.703315339,8,6,Y,2018-07-18,23.333333333333332,16.5,29.6,52.458333333333336,31.0,86.0,0.0,0.0,10.2625,7.1,16.3
321,321,IN-RH-2,43299,16,IN,40.4051,-87.0697,166.09,0.175925926,1.976311124,3.563193067,1.6317838,0.051825974,22.92554475,0.038817025,0.718849337,7.542043034,58.69364974,2.857982144,8,3,Y,2018-07-18,23.333333333333332,16.5,29.6,52.458333333333336,31.0,86.0,0.0,0.0,10.2625,7.1,16.3
322,322,IN-RH-3,43299,16,IN,40.4084,-87.0705,204.95,0.150609081,1.616417309,3.788222256,1.870392759,0.050585193,22.31058889,0.038830957,0.697697849,8.204456535,59.26821487,2.154593387,8,3,Y,2018-07-18,23.333333333333332,16.5,29.6,52.458333333333336,31.0,86.0,0.0,0.0,10.2625,7.1,16.3
323,323,IN-RH-4,43299,16,IN,40.4073,-87.0749,203.86,0.192982456,1.510549302,3.7089324,1.676686651,0.036499872,21.7870673,0.033982639,0.668115474,7.961167492,60.48574198,2.131256896,8,4,Y,2018-07-18,23.333333333333332,16.5,29.6,52.458333333333336,31.0,86.0,0.0,0.0,10.2625,7.1,16.3
324,324,IN-RH-5,43299,16,IN,40.4091,-87.079,204.28,0.395778364,1.179678464,3.69289737,1.776234727,0.032535616,20.04382862,0.034004966,0.628881971,7.392301863,63.49063079,1.729005607,6,1,Y,2018-07-18,23.333333333333332,16.5,29.6,52.458333333333336,31.0,86.0,0.0,0.0,10.2625,7.1,16.3
325,325,ID-SFP-1,43302,11,ID,42.59419,-114.38878,1091.34,0.036474164,2.355106684,6.94967405,10.66545774,0.020988385,0.042186654,13.00020569,27.54452686,3.49309692,35.78645578,0.14230125,0,0,N,2018-07-21,27.595833333333335,20.2,34.5,20.041666666666668,15.0,34.0,0.8,2.0,8.266666666666667,1.3,15.6
326,326,ID-SFP-2,43302,11,ID,42.59397,-114.38589,1091.19,0.047474747,2.294717697,6.835847666,10.41737987,0.020792335,0.040114505,13.62423,27.60592014,2.945370765,36.07680142,0.13882559,0,0,N,2018-07-21,27.595833333333335,20.2,34.5,20.041666666666668,15.0,34.0,0.8,2.0,8.266666666666667,1.3,15.6
327,327,ID-SFP-3,43302,11,ID,42.59769,-114.38339,1105.6,0.023346304,2.544576796,6.478879152,9.852967414,0.019100593,0.028545941,13.22936454,29.50139057,2.817022616,35.37261899,0.1555334,0,0,Y,2018-07-21,28.47083333333333,21.1,35.4,20.166666666666668,15.0,34.0,0.8,2.0,8.266666666666667,1.3,15.6
328,328,ID-SFP-4,43302,11,ID,42.594827,-114.381471,1093.16,0.019212296,2.277771484,6.614515811,10.01543967,0.018040924,0.02999828,13.83906657,28.11468154,2.734668362,36.19848372,0.157333635,0,0,N,2018-07-21,27.595833333333335,20.2,34.5,20.041666666666668,15.0,34.0,0.8,2.0,8.266666666666667,1.3,15.6
329,329,TX-AB-1,43303,39,TX,29.594747,-95.072512,3.86,0.137032843,14.37699949,14.0787032,41.27698521,0.259880933,4.555473454,1.130838924,4.153896535,5.350650332,0.542013384,14.27455854,0,0,Y,2018-07-22,29.3625,25.1,34.2,76.91666666666667,53.0,96.0,0.0,0.0,14.379166666666668,10.2,20.0
330,330,TX-AB-2,43303,39,TX,29.595333,-95.076498,3.87,0.173626374,13.23453795,14.6310494,41.73394925,0.262973978,4.843296472,1.121364694,3.815326367,5.078566886,0.586811845,14.69212316,0,0,Y,2018-07-22,29.3625,25.1,34.2,76.91666666666667,53.0,96.0,0.0,0.0,14.379166666666668,10.2,20.0
331,331,TX-AB-3,43303,39,TX,29.593448,-95.079432,3.35,0.285714286,13.22075351,14.6967644,41.76898972,0.273933526,5.376312511,1.111675106,3.632870345,4.966041472,0.614357808,14.33830161,0,0,N,2018-07-22,29.3625,25.1,34.2,76.91666666666667,53.0,96.0,0.0,0.0,14.379166666666668,10.2,20.0
332,332,TX-AB-4,43303,39,TX,29.589787,-95.078723,3.5,0.112781955,14.42107914,14.14846062,41.41681882,0.276606015,5.732963966,1.13454637,3.624210372,4.9472182,0.598963252,13.69913325,0,0,Y,2018-07-22,29.3625,25.1,34.2,76.91666666666667,53.0,96.0,0.0,0.0,14.379166666666668,10.2,20.0
333,333,TX-AB-5,43303,39,TX,29.59044,-95.076379,3.17,0.173864895,14.71281003,13.92564627,41.13030255,0.272875046,5.540768706,1.125478475,3.700907136,5.050180903,0.580147868,13.96088302,0,0,Y,2018-07-22,29.3625,25.1,34.2,76.91666666666667,53.0,96.0,0.0,0.0,14.379166666666668,10.2,20.0
334,334,TX-BN-1,43302,39,TX,29.212354,-94.955335,1.52,0.216937355,72.45779902,1.843893607,4.549569682,0.862699259,0.007563516,0.188171119,2.576408705,0.0,0.000458395,17.5134367,0,0,Y,2018-07-21,29.85833333333333,27.6,32.9,74.75,58.0,87.0,0.0,0.0,22.962499999999995,14.4,28.3
335,335,TX-BN-2,43302,39,TX,29.203094,-94.956567,1.52,0.252656434,70.38176684,1.857116144,4.458167548,0.862283216,0.015858626,0.712691398,3.360608593,0.0,0.000946784,18.35056085,0,0,N,2018-07-21,29.85833333333333,27.6,32.9,74.75,58.0,87.0,0.0,0.0,22.962499999999995,14.4,28.3
336,336,TX-BN-3,43302,39,TX,29.198,-94.965598,1.52,0.22614841,70.7665739,1.409448931,3.479916652,0.852851264,0.005433678,0.497063451,3.429359818,0.0,0.000944988,19.55840732,0,0,N,2018-07-21,29.4875,26.7,33.0,77.66666666666667,61.0,91.0,0.0,0.0,16.629166666666666,11.3,23.4
337,337,TX-BN-4,43302,39,TX,29.199405,-94.968571,1.52,0.405517241,71.85065958,1.231906878,3.248772409,0.877800716,0.005131973,0.208778007,3.006403303,0.0,0.000933086,19.56961405,0,0,Y,2018-07-21,29.4875,26.7,33.0,77.66666666666667,61.0,91.0,0.0,0.0,16.629166666666666,11.3,23.4
338,338,TX-BN-5,43302,39,TX,29.203521,-94.962776,1.52,0.088607595,71.27582521,1.349396917,3.385602862,0.931582269,0.007685554,0.384510582,2.973610603,0.0,0.000931582,19.69085442,0,0,N,2018-07-21,29.4875,26.7,33.0,77.66666666666667,61.0,91.0,0.0,0.0,16.629166666666666,11.3,23.4
339,339,NM-LNF-1,43303,33,NM,32.810254,-105.799521,2879.46,0.258343634,0.0,1.052971807,0.012382965,0.0,91.25237952,6.88723736,0.795028344,0.0,0.0,0.0,0,0,N,2018-07-22,18.870833333333334,11.2,25.2,42.541666666666664,26.0,68.0,0.0,0.0,5.920833333333333,2.3,10.3
340,340,NM-LNF-2,43303,33,NM,32.8081161,-105.802291,2893.78,0.197038724,0.0,1.168669341,0.012167083,0.0,90.36912414,7.674492758,0.77554668,0.0,0.0,0.0,0,0,N,2018-07-22,18.670833333333334,11.0,25.0,42.416666666666664,26.0,68.0,0.0,0.0,5.920833333333333,2.3,10.3
341,341,NM-LNF-3,43303,33,NM,32.8045369,-105.8055805,2879.88,0.184149184,0.0,1.186083511,0.011753792,0.0,89.41256228,8.651840098,0.737760315,0.0,0.0,0.0,0,0,Y,2018-07-22,18.870833333333334,11.2,25.2,42.541666666666664,26.0,68.0,0.0,0.0,5.920833333333333,2.3,10.3
342,342,NM-LNF-4,43303,33,NM,32.8003875,-105.807275,2901.18,0.170731707,0.0,0.940687571,0.010074298,0.0,89.07106578,9.281786509,0.696385846,0.0,0.0,0.0,0,0,N,2018-07-22,18.770833333333332,11.1,25.1,42.458333333333336,26.0,68.0,0.0,0.0,5.920833333333333,2.3,10.3
343,343,NM-LNF-5,43303,33,NM,32.7972308,-105.8107461,2857.47,0.277915633,0.0,0.706506791,0.006508681,0.0,87.91484966,10.72777548,0.644359388,0.0,0.0,0.0,0,0,N,2018-07-22,18.925,11.2,25.3,42.583333333333336,26.0,68.0,0.0,0.0,5.920833333333333,2.3,10.3
344,344,IN-EC-1,43301,28,IN,39.8717535,-86.2974736,257.62,0.192263936,6.194461817,22.20687802,35.13035339,0.019728254,15.50451861,0.032530631,0.31061506,5.484034806,14.60079669,0.516082724,8,3,Y,2018-07-20,22.850000000000005,19.5,28.3,74.70833333333333,49.0,90.0,25.700000000000003,11.0,16.40833333333333,7.9,31.0
345,345,IN-EC-2,43301,28,IN,39.8763413,-86.2971065,252.28,0.15942029,5.563624153,21.4936932,35.11763595,0.01511113,15.88851344,0.032950658,0.346296724,5.880748001,15.11973472,0.541692027,8,2,Y,2018-07-20,22.850000000000005,19.5,28.3,74.70833333333333,49.0,90.0,25.700000000000003,11.0,16.40833333333333,7.9,31.0
346,346,IN-EC-3,43301,28,IN,39.8720581,-86.295687,253.56,0.125835189,5.464299587,22.4169825,35.72833881,0.019947297,15.95069868,0.03254559,0.301519144,5.395008976,14.19617642,0.494482998,8,6,Y,2018-07-20,22.754166666666666,19.8,28.4,76.25,53.0,92.0,23.2,11.0,14.566666666666668,6.3,26.1
347,347,IN-EC-4,43301,28,IN,39.8670138,-86.2993304,241.28,0.942056075,6.931056854,22.22800767,35.20599801,0.028763928,14.77143175,0.030863485,0.310524448,5.350510507,14.54656922,0.596274127,0,0,N,2018-07-20,22.850000000000005,19.5,28.3,74.70833333333333,49.0,90.0,25.700000000000003,11.0,16.40833333333333,7.9,31.0
348,348,IN-EC-5,43301,28,IN,39.869892,-86.2970911,254.68,0.133406836,6.179076098,22.42134491,35.34153656,0.022036648,15.57529293,0.031690799,0.306204471,5.331399705,14.26904439,0.522373494,8,1,Y,2018-07-20,22.850000000000005,19.5,28.3,74.70833333333333,49.0,90.0,25.700000000000003,11.0,16.40833333333333,7.9,31.0
349,349,NM-OM-1,43306,33,NM,32.3913418,-106.6127614,1494.64,0.006916996,0.000839521,3.113154879,1.111526208,0.016790426,4.311571542,72.44628113,18.72216462,0.0,0.011123657,0.266548014,0,0,Y,2018-07-25,29.995833333333337,23.1,34.8,31.416666666666668,18.0,60.0,0.0,0.0,8.450000000000001,4.6,13.9
350,350,NM-OM-2,43306,33,NM,32.3930738,-106.6094583,1518.08,0.002938296,0.000839562,2.95043017,1.020277517,0.017630798,4.342423689,74.50187747,16.88568736,0.0,0.009445071,0.271388362,0,0,N,2018-07-25,29.21666666666667,22.4,34.0,31.208333333333332,18.0,60.0,0.0,0.0,8.450000000000001,4.6,13.9
