Sample ID ,Sampling date,Sampling grid,US state,Latitude,Longitude,Elevation (m),Moisture,Total nitrogen (%),Total carbon (%),pH,Organic matter (%),Aluminum (mg/Kg),Calcium (mg/Kg),Copper (mg/Kg),Iron (mg/Kg),Potassium (mg/Kg),Magnesium (mg/Kg),Manganese (mg/Kg),Molybdenum (mg/Kg),Sodium (mg/Kg),Phosphorus (mg/Kg),Sulfur (mg/Kg),Zinc (mg/Kg),Precipitation (mm),Max temperature (℃ ),Min temperature (℃ ),Wind speed (m/s),Open water (%),Developed open space (< 20% Impervious Cover) (%),Developed open space (> 20% Impervious Cover) (%),Barren (%),Forest (%),Shrubland (%),Grassland (%),Cropland (%),Pasture (%),Wetland (%),Number of Listeria isolates obtained,Listeria species detected,"Number of Listeria isolates selected for WGS (i.e., number of isolates with unique sigB)",If selected for soil property analysis: Yes(Y)/No(N)
UT-SL-4,43288,11,UT,40.564636,-111.792811,1732.71,0.015223597,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41.29999924,0.089677431,-10.93741894,2.588432312,0.121337314,6.31898698,30.99328656,1.54337704,38.72423681,19.94487339,0.896804504,0.699263999,0.222101865,0.53573153,0,-,0,N
UT-SL-5,43288,11,UT,40.568268,-111.794544,1672.84,0.067085954,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41.29999924,0.089677431,-10.93741894,2.588432312,0.114405428,6.913236603,33.52456883,1.444027407,36.67586108,19.0421012,0.798109057,0.746889012,0.2235629,0.517238484,0,-,0,N
WA-TM-1,43289,1,WA,47.443146,-121.975966,178.06,1.34562212,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,208.8999939,4.987742424,-1.55838716,3.036632299,0.507817748,9.275703681,9.349178759,0.583602042,70.99560829,4.532152694,0.817672645,2.435173989,0.000209929,1.502880223,0,-,0,N
WA-TM-2,43289,1,WA,47.442985,-121.97246,212.14,0.563338301,0.189467,2.761715,5.9,5.591104123,237.0104794,4631.929991,0.258116337,38.83456786,253.6365453,500.2258865,11.60968873,0.053539315,78.1325625,8.673964911,6.790875361,0.692160663,208.8999939,4.987742424,-1.55838716,3.036632299,0.48813861,8.665404698,8.936336316,0.58698353,72.22730554,4.591357051,0.846792472,2.222017024,0.000209862,1.435454896,0,-,0,Y
WA-TM-3,43289,1,WA,47.440613,-121.96911,256.36,0.490780142,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,208.8999939,4.987742424,-1.55838716,3.036632299,0.525225299,8.20984661,8.731713154,0.618850592,72.77498231,4.674337223,0.862570245,2.158839718,0.000209922,1.443424922,0,-,0,N
WA-TM-4,43289,1,WA,47.443216,-121.965727,284.16,0.75826087,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,208.8999939,4.987742424,-1.55838716,3.036632299,0.453448095,7.692033169,8.031069592,0.606696757,74.17382177,4.682901228,0.885483363,2.106434344,0.00020993,1.367901753,0,-,0,N
WA-TM-5,43289,1,WA,47.446492,-121.969066,331.38,1.648101266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,208.8999939,4.987742424,-1.55838716,3.036632299,0.439040156,8.059912612,8.068726993,0.558873774,73.85087745,4.66427699,0.858982485,2.158474189,0.000209866,1.340625485,0,-,0,N
MT-GNF-1,43291,3,MT,45.74528,-111.00167,1643.24,0.13015873,0.156186,2.261085,6.616,3.229954233,7.040952673,1760.771199,0,1.90509983,229.0230178,186.2050721,10.89580969,0,24.27437078,8.93260767,5.307375205,0.92835288,16.60000229,-0.30838713,-12.02967644,3.603757858,0.053739176,5.534715298,5.71566518,0.764733666,34.02949357,27.42125426,8.870532669,5.472159538,11.24534243,0.892364209,0,-,0,Y
MT-GNF-2,43291,3,MT,45.74472,-110.99694,1667.39,0.248192771,0.263813,5.772703,6.824,5.891673004,5.688932128,4697.691352,0,4.307306923,183.0360226,233.5052529,40.17550566,0,38.19119316,29.53664719,9.6439122,3.071939648,21.39999771,-2.127419233,-13.83451653,3.630729437,0.051013125,5.086197486,5.486954915,0.830275345,36.56654379,26.99643958,8.476156088,5.122095611,10.52906698,0.855257081,0,-,0,Y
MT-GNF-3,43291,3,MT,45.745,-110.99528,1687.91,0.738410596,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21.39999771,-2.127419233,-13.83451653,3.630729437,0.050581477,4.901785883,5.326166575,0.860724637,37.46933104,26.89528375,8.393376975,4.996442506,10.26489163,0.841415526,0,-,0,N
MT-GNF-4,43291,3,MT,45.74417,-110.98917,1745.49,0.130202775,0.129398,2.4233,7.025,3.013119266,11.08652806,3118.502823,0,5.690009239,196.9469658,223.8692636,22.01679426,0,24.98217354,14.65508827,5.638648415,0.408343976,21.39999771,-2.127419233,-13.83451653,3.630729437,0.049295391,4.599784359,5.035052169,0.912069609,40.34271834,26.44393541,8.157233417,4.602721106,9.065317441,0.791872763,0,-,0,Y
MT-GNF-5,43291,3,MT,45.74222,-110.98667,1783.58,0.531202435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21.39999771,-2.127419233,-13.83451653,3.630729437,0.049323015,4.60530044,5.101888757,0.901666698,41.15239552,26.32316859,7.955487553,4.569829846,8.548832934,0.792106638,0,-,0,N
OK-SD-1,43289,26,OK,35.3629816,-97.3519698,369.25,0.042115573,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43.57499695,9.607096672,-1.843870997,3.7268641,6.970750759,8.622408398,12.05521196,0.741881798,33.91774451,1.749036183,32.94710708,2.292173409,0.499274908,0.204410996,0,-,0,N
OK-SD-2,43289,26,OK,35.3625977,-97.3473071,363.85,0.046580773,0.044796,0.814507,7.389,1.669343545,3.379860175,1340.948736,0.040404086,0.708822477,78.988294,204.1253595,13.12850386,0.024249983,34.55569826,3.24204195,5.161141905,0.750544497,43.57499695,9.607096672,-1.843870997,3.7268641,5.987154496,8.470856318,11.03659982,0.764183664,35.82976456,1.866395852,32.94991261,2.347944866,0.492459929,0.254727888,0,-,0,Y
OK-SD-3,43289,26,OK,35.3654169,-97.3431057,364.75,0.017892644,0.051279,0.634389,5.263,1.187004049,19.66543055,348.5414645,0.023718157,7.473843122,22.45301364,39.14265508,14.5392302,0.02473265,29.36804579,2.168672127,4.399893022,0.409960296,43.57499695,9.607096672,-1.843870997,3.7268641,4.801551406,8.85846148,10.9616325,0.551135326,37.49756019,1.973677307,32.47102132,2.250084475,0.385333,0.249542994,0,-,0,Y
OK-SD-4,43289,26,OK,35.3634305,-97.3399481,382.3,0.058762887,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43.57499695,9.607096672,-1.843870997,3.7268641,4.797474041,8.863528533,10.12251907,0.537438016,38.12450927,2.068086679,32.54187188,2.293138848,0.414205159,0.237228499,0,-,0,N
OK-SD-5,43289,26,OK,35.3635397,-97.3423857,374.82,0.040594059,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43.57499695,9.607096672,-1.843870997,3.7268641,4.993378679,8.772043963,10.45287319,0.587629147,37.90795629,1.990383869,32.33618264,2.289654999,0.433586364,0.236310864,0,-,0,N
CA-YN-1,43291,22,CA,37.881132,-119.33989,2724.16,0.014691479,0.136486,4.014212,5.018,3.838767908,38.99335365,48.49558224,0,9.320155108,13.53753764,0.697454531,4.034512579,0,15.64519349,0,0.505791528,0,308.3750305,-3.979355097,-16.48515892,2.603013039,0.708825602,0.686170034,0.046360005,5.152883131,56.60535678,30.26448278,3.714464322,0,0,2.82145734,0,-,0,Y
CA-YN-2,43291,22,CA,37.885548,-119.342724,2776.54,0.336708861,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,308.3750305,-3.979355097,-16.48515892,2.603013039,1.030477981,0.511462809,0.041118421,5.189941931,56.72307163,29.87400141,3.787929646,0,0,2.841996173,0,-,0,N
CA-YN-3,43291,22,CA,37.888295,-119.345842,2782.11,0.715017065,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,308.3750305,-3.979355097,-16.48515892,2.603013039,1.120210784,0.360816957,0.036920805,5.233524091,57.09592696,29.56832027,3.805779784,0,0,2.778500344,0,-,0,N
CA-YN-4,43291,22,CA,37.89151,-119.335935,2800.96,0.127035831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,308.3750305,-3.979355097,-16.48515892,2.603013039,1.400292147,0.359517453,0.040296177,5.952710757,55.95292063,29.16708642,3.748383955,0,0,3.378792458,0,-,0,N
CA-YN-5,43291,22,CA,37.883427,-119.351675,2686.43,0.026706231,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,308.3750305,-3.979355097,-16.48515892,2.603013039,0.706763477,0.455922267,0.061293417,5.039914189,55.32885388,31.64944364,3.890452711,0,0,2.867356428,0,-,0,N
CA-SN-1,43292,22,CA,37.246776,-119.150759,2348.2,0.02020202,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,159.4499817,0.901612818,-12.37258053,2.477447987,2.44873197,1.103976119,0.137078609,0.194177203,78.92012285,16.50800115,0.273107612,0,0,0.41480449,0,-,0,N
CA-SN-2,43292,22,CA,37.250089,-119.147216,2339.89,0.020568071,0.117434,2.40919,6.029,3.903723768,50.88690153,462.1112331,0,4.256930178,76.47590442,18.73638194,10.60907316,0,25.26426067,1.487616515,1.1732038,0.058790986,153.4250031,-0.50193572,-13.50096703,2.489432096,2.404374109,0.974683837,0.120733134,0.203251606,79.08524179,16.50621408,0.284090313,0,0,0.421411129,0,-,0,Y
CA-SN-3,43292,22,CA,37.247332,-119.145632,2434.82,0.023346304,0.090048,2.035695,5.888,2.922274838,62.24310388,203.7256765,0,4.381977137,41.80105002,4.70071717,12.63731984,0,18.51402669,0.766003716,0.902769156,0.045071213,159.4499817,0.901612818,-12.37258053,2.477447987,2.383775718,0.916739948,0.119839403,0.191407242,79.00732678,16.69083743,0.258357801,0,0,0.431715676,0,-,0,Y
CA-SN-4,43292,22,CA,37.251625,-119.142873,2345.45,0.02106319,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,153.4250031,-0.50193572,-13.50096703,2.489432096,2.355302159,0.957654942,0.114616308,0.210339818,79.00212439,16.6340591,0.281502691,0,0,0.444400594,0,-,0,N
CA-SN-5,43292,22,CA,37.252502,-119.138207,2355.17,0.03125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,153.4250031,-0.50193572,-13.50096703,2.489432096,2.27025643,0.897440741,0.109766489,0.210718079,78.82346274,16.92649633,0.281027398,0,0,0.480831791,0,-,0,N
CA-PN-1,43296,21,CA,36.491443,-121.171665,308.02,0.005888126,0.009171,0.122998,6.389,0.142199013,4.362688431,184.5323119,0,0.704940539,24.54354525,32.73859112,3.868316366,0,22.76973077,-0.256785354,0.447594641,0.026765991,149.8750153,19.6506424,-0.030967629,2.55810976,0.078094658,0.951621199,0.150101292,0.043455899,5.562984811,65.25375516,26.5685585,0,0.028340803,1.363087678,0,-,0,Y
CA-PN-2,43296,21,CA,36.481193,-121.182208,402.7,0.013806706,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,149.8750153,19.6506424,-0.030967629,2.55810976,0.075995818,0.809292483,0.05710183,0.095729539,5.899752699,64.13102351,27.77500199,0,0.044085972,1.112016156,0,-,0,N
CA-PN-3,43296,21,CA,36.490106,-121.191176,701.1,0.006006006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172.0999908,18.17935753,-0.469354928,2.584225655,0.074928692,0.76208986,0.026235536,0.103053187,6.215093619,66.86766586,24.92271011,0,0.031482644,0.996740497,0,-,0,N
CA-PN-4,43296,21,CA,36.489696,-121.198068,765.5,0.055498458,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172.0999908,18.17935753,-0.469354928,2.584225655,0.075151668,0.767050822,0.027499633,0.104330667,6.388731448,67.08713815,24.6673804,0,0.04156433,0.841152885,0,-,0,N
CA-PN-5,43296,21,CA,36.476922,-121.191898,585.24,0.003948667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172.0999908,18.17935753,-0.469354928,2.584225655,0.077658166,0.749296354,0.029174284,0.109351093,5.219258386,64.9478326,27.7256442,0,0.305385489,0.836399432,0,-,0,N
NM-EB-1,43297,33,NM,33.2822317,-107.18815,1367.33,0.013658537,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.32500076,10.39096642,-3.841290236,2.140977383,5.97239891,0.618652358,0.613404204,0.960831979,0.020362836,77.46169897,8.642029734,0,0.083970459,5.626650544,0,-,0,N
NM-EB-2,43297,33,NM,33.2854681,-107.19107,1367.24,0.023391813,0.017878,0.171627,8.208,0.273959683,8.892970501,1253.823117,0.049984343,0.288414438,105.9589409,85.81600915,1.098756455,0.013514598,14.40052025,41.84580216,1.817221686,0.038183655,15.32500076,10.39096642,-3.841290236,2.140977383,5.642620067,0.610069719,0.557796023,0.913425103,0.018474238,78.44224386,7.995566183,0,0.083973809,5.735830994,0,-,0,Y
NM-EB-3,43297,33,NM,33.291664,-107.1981,1387.37,0.028884462,0.022995,0.331883,8.6,0.439363737,16.60172736,5273.866743,0.093787282,0.537608992,168.6277139,108.5889664,5.672669454,0.029332648,18.88950849,22.88955537,3.784655926,0.033881414,15.32500076,10.39096642,-3.841290236,2.140977383,4.693512126,0.611275429,0.439144298,0.862754812,0.014274289,79.72022394,7.601478648,0,0.083966405,5.973370055,0,-,0,Y
NM-EB-4,43297,33,NM,33.2933209,-107.19385,1382.43,0.045546559,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.32500076,10.39096642,-3.841290236,2.140977383,4.754068769,0.561043083,0.322185234,0.888685526,0.018260661,79.35789637,7.628338868,0,0.083957064,6.385564422,0,-,0,N
NM-EB-5,43297,33,NM,33.2939187,-107.18963,1377.35,0.020771513,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.32500076,10.39096642,-3.841290236,2.140977383,4.850045434,0.450147006,0.246374166,0.900084153,0.022035168,79.15263236,7.71650602,0,0.083943498,6.578232192,0,-,0,N
MT-TP-1,43296,3,MT,45.88917,-112.47306,1810.9,0.284337349,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.92499733,-0.937419355,-10.67354774,3.181519747,0.044496217,2.775346577,2.044517206,0.001259327,68.4160816,11.15133961,14.83822897,0.57341351,0.000419776,0.154897207,0,-,0,N
MT-TP-2,43296,3,MT,45.89111,-112.475,1834.76,0.081632653,0.20939,5.274015,6.091,7.814971893,18.62272857,2357.595486,2.767116373,9.737334398,196.6659912,130.2922055,52.0470399,0,102.0731878,13.30854448,7.916536087,23.26941965,19.92499733,-0.937419355,-10.67354774,3.181519747,0.044495189,2.733305909,2.220771698,0.001259298,67.66270128,11.16850244,15.4219907,0.588511846,0.000419766,0.158041876,0,-,0,Y
MT-TP-3,43296,3,MT,45.89056,-112.47667,1873.78,0.015252622,0.080222,1.807276,6.295,1.845729927,26.02727068,894.4317479,4.206542369,16.69001246,121.307153,53.27823273,19.69683041,0,50.79751667,7.373174352,3.451962539,9.134193497,19.92499733,-0.937419355,-10.67354774,3.181519747,0.044466258,2.669863203,2.180944111,0.001258479,67.68162998,11.19144402,15.48810108,0.583934257,0.000419493,0.157939115,0,-,0,Y
MT-TP-4,43296,3,MT,45.88778,-112.47306,1846.25,0.059898477,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.92499733,-0.937419355,-10.67354774,3.181519747,0.044491548,2.611989633,1.944196686,0.001259195,69.02632766,11.13799725,14.52292259,0.556983809,0.000419732,0.153411893,0,-,0,N
MT-TP-5,43296,3,MT,45.88944,-112.47139,1790.3,0.062880325,0.207137,4.883617,5.283,5.950422265,52.60100786,1198.22336,4.020018745,37.9798555,228.0733174,156.9354566,55.47610978,0,77.10440886,11.15596478,8.517483966,14.81091346,19.92499733,-0.937419355,-10.67354774,3.181519747,0.044491921,2.965638386,2.073701287,0.001259205,68.21094207,11.16747221,14.8141308,0.567271995,0.000419735,0.154672386,0,-,0,Y
NY-TS-1,43296,19,NY,42.65245,-74.014162,329.92,0.189031505,0.249234,4.805979,7.434,6.434383562,6.681208676,10146.12416,0.041321238,2.136104159,131.875896,228.7213886,30.36212275,0.018205433,42.78392605,5.354111349,12.48600873,0.751981671,134.7499847,-0.707096696,-9.9367733,4.719790459,0.994425508,6.453481539,3.373029199,0.205895193,60.43999866,0.309367497,2.477878335,16.36982219,0.960844233,8.415257652,8,seeligeri,1,Y
NY-TS-2,43296,19,NY,42.655708,-74.016677,334.16,0.401894452,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,134.7499847,-0.707096696,-9.9367733,4.719790459,1.000352621,6.606819021,3.35997582,0.189323975,59.97015314,0.306864358,2.531735904,16.7022786,0.885750747,8.446745811,0,-,0,N
NY-TS-3,43296,19,NY,42.651891,-74.008561,358.33,0.205336427,0.289396,5.722611,6.038,8.37,20.2084839,3185.689539,0.072109616,5.25560328,45.24915693,153.2888431,42.31010614,0.001192716,41.12176352,5.232693195,11.60070285,1.776500657,134.7499847,-0.707096696,-9.9367733,4.719790459,0.989357327,6.695735377,3.432220105,0.198081297,59.89420276,0.311810178,2.456501851,16.47725842,0.978446069,8.566386611,6,seeligeri,1,Y
NY-TS-4,43296,19,NY,42.648508,-74.003907,353.21,0.178403756,0.178347,3.591926,5.499,5.362286501,58.89235647,1831.670861,0.00539401,32.89708897,53.64249698,97.73713169,25.56053821,0.006417012,35.39511999,4.073081864,10.14771335,0.853648543,134.7499847,-0.707096696,-9.9367733,4.719790459,0.986643272,6.581189765,3.433837604,0.212817757,59.95437221,0.321115551,2.44782397,16.30994157,0.993989053,8.75826925,6,seeligeri,1,Y
NY-TS-5,43296,19,NY,42.649638,-73.997257,340.58,0.273276904,0.306758,5.264015,6.047,7.828690745,25.10200003,3314.57242,0.021444388,5.634551066,121.3301188,175.8840344,34.44531497,0.004968203,41.05429296,8.277736695,11.48821004,1.62734011,119.2249908,0.6725806,-8.551290512,4.750880241,0.958666174,6.798138887,3.63558938,0.224667718,59.11110458,0.292424649,2.217728402,16.67177116,0.991810432,9.09809861,8,seeligeri,3,Y
MT-HNF-1,43299,3,MT,46.76757,-111.61153,1808.91,0.296110414,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.59999847,-3.550967932,-14.01515961,3.870722771,0.000419775,0,0,0,66.38905563,27.5160249,5.954085038,0.059817902,0,0.080596752,0,-,0,N
MT-HNF-2,43299,3,MT,46.76338,-111.61692,1732.04,0.170310702,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.59999847,-3.550967932,-14.01515961,3.870722771,0.000419852,0,0,0,66.1233778,27.1463899,6.571738063,0.073474152,0,0.084600238,0,-,0,N
MT-HNF-3,43299,3,MT,46.76335,-111.62255,1654.89,0.446657183,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.59999847,-3.550967932,-14.01515961,3.870722771,0.000419793,0,0,0,66.38967309,26.88167078,6.555701317,0.083748754,0,0.088786273,0,-,0,N
MT-HNF-4,43299,3,MT,46.76535,-111.63085,1563.71,0.128755365,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.37499809,-2.881935596,-13.2209692,3.851468086,0.000419845,0,0,0,66.95545022,26.37971644,6.479471667,0.087117888,0,0.097823942,0,-,0,N
MT-HNF-5,43299,3,MT,46.76697,-111.63942,1479.57,0.299261084,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.37499809,-2.881935596,-13.2209692,3.851468086,0.000419859,0,0,0,67.35488611,25.9023827,6.531961793,0.0898499,0,0.120499633,0,-,0,N
MD-SERC-1,43299,30,MD,38.8850289,-76.5538653,7.73,0.284644195,0.200906,3.893934,4.15,5.754095427,211.8082604,346.5200637,0.077875209,178.489506,81.30077157,112.0129551,16.48033522,0.015859085,34.32592465,10.53232616,18.23785324,2.501664166,-,-,-,-,23.81652955,8.392587307,6.643091001,0.060862995,34.79096709,0.708109469,0.197489926,6.357034923,7.993410007,11.03991773,6,booriae,1,Y
MD-SERC-2,43299,30,MD,38.8872621,-76.5509356,6.62,0.367801047,0.20417,3.399539,5.328,5.229896983,69.49466149,1252.681486,0.075235247,82.97219844,190.6039186,212.5912247,10.19958985,0.006919304,33.04230708,14.55909236,12.20760106,2.629579093,-,-,-,-,24.72331775,8.543443838,7.223139246,0.058801541,33.9503295,0.652697101,0.196775156,6.391727463,7.574268446,10.68549996,8,monocytogenes,2,Y
MD-SERC-3,43299,30,MD,38.8896542,-76.5576079,2.36,0.405777166,0.265569,4.68871,5.278,6.245122635,73.53009825,1530.121263,0.148924925,68.83077958,164.675294,380.2358889,69.49559585,0.011806569,47.59446024,16.48521392,19.25007939,5.637864924,-,-,-,-,20.88231775,8.715291115,7.429049991,0.073883302,36.04350719,0.779552796,0.211155119,6.646348759,8.181946027,11.03694795,8,"booriae, monocytogenes",3,Y
MD-SERC-4,43299,30,MD,38.8835862,-76.5493223,4.79,0.303921569,0.189082,3.667734,4.304,6.407931034,186.6226049,425.1536878,0.055175184,309.6320436,64.42727987,102.7530627,10.92743594,0.01617043,35.257269,8.008510245,22.32106491,3.095262601,-,-,-,-,27.1218045,8.314595901,6.52838721,0.058309772,32.04709248,0.673498838,0.189611632,6.139725315,7.662491295,11.26448306,8,monocytogenes,1,Y
MD-SERC-5,43299,30,MD,38.8788824,-76.5515094,7.68,0.863232682,0.930831,24.177536,3.757,35.0864557,86.56072734,238.0561319,0,52.69842836,293.8800888,236.8667341,4.394663743,0.003109537,93.13828582,29.1403565,57.13107287,7.518082265,-,-,-,-,26.81022829,7.976843184,5.767164004,0.055415152,32.02659927,0.713260174,0.185556796,6.018001528,8.136161745,12.31076985,6,seeligeri,1,Y
IN-RH-1,43299,16,IN,40.4046,-87.0719,197.8,0.163428571,0.08541,1.956255,5.861,2.944512055,15.31313678,1121.763534,0.018423481,1.880883876,78.58075212,182.9893054,19.6147509,0.002341317,22.27763478,3.752978216,6.08873016,0.710800924,66.57499695,-0.006128957,-10.26903248,4.062071323,1.874480535,3.496469739,1.551048164,0.048483373,22.88751018,0.036310059,0.703743504,7.532763007,59.1658761,2.703315339,8,monocytogenes,6,Y
IN-RH-2,43299,16,IN,40.4051,-87.0697,166.09,0.175925926,0.197184,4.286462,7.69,3.773147954,3.160757055,6815.052932,0.069599596,1.415654199,103.7307465,206.9085805,18.27766249,0.012247309,28.08581514,230.7852848,9.831775287,1.716287989,66.57499695,-0.006128957,-10.26903248,4.062071323,1.976311124,3.563193067,1.6317838,0.051825974,22.92554475,0.038817025,0.718849337,7.542043034,58.69364974,2.857982144,8,monocytogenes,3,Y
IN-RH-3,43299,16,IN,40.4084,-87.0705,204.95,0.150609081,0.094891,1.735732,5.753,2.686666667,35.78952997,761.8175289,0.04461443,12.32460551,61.66942828,214.1157147,8.393655987,-0.000609963,26.44376545,2.433969841,6.635176496,0.753783446,66.57499695,-0.006128957,-10.26903248,4.062071323,1.616417309,3.788222256,1.870392759,0.050585193,22.31058889,0.038830957,0.697697849,8.204456535,59.26821487,2.154593387,8,monocytogenes,3,Y
IN-RH-4,43299,16,IN,40.4073,-87.0749,203.86,0.192982456,0.24347,4.334094,5.497,5.867560976,51.67163257,1211.121523,0,27.8129933,106.6318667,329.542005,26.19176805,0.002812819,35.80936757,7.851722466,12.00521364,2.150764387,66.57499695,-0.006128957,-10.26903248,4.062071323,1.510549302,3.7089324,1.676686651,0.036499872,21.7870673,0.033982639,0.668115474,7.961167492,60.48574198,2.131256896,8,monocytogenes,4,Y
IN-RH-5,43299,16,IN,40.4091,-87.079,204.28,0.395778364,0.275022,3.520644,6.328,5.050059746,7.018134405,2683.109595,0.059605135,6.668062769,228.765225,352.3628834,15.27168356,-0.001174737,35.56434642,26.33162841,13.43909379,1.763280284,66.57499695,-0.006128957,-10.26903248,4.062071323,1.179678464,3.69289737,1.776234727,0.032535616,20.04382862,0.034004966,0.628881971,7.392301863,63.49063079,1.729005607,6,monocytogenes,1,Y
ID-SFP-1,43302,11,ID,42.59419,-114.38878,1091.34,0.036474164,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.50000191,1.707741976,-10.69096756,3.016151667,2.355106684,6.94967405,10.66545774,0.020988385,0.042186654,13.00020569,27.54452686,3.49309692,35.78645578,0.14230125,0,-,0,N
ID-SFP-2,43302,11,ID,42.59397,-114.38589,1091.19,0.047474747,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.50000191,1.707741976,-10.69096756,3.016151667,2.294717697,6.835847666,10.41737987,0.020792335,0.040114505,13.62423,27.60592014,2.945370765,36.07680142,0.13882559,0,-,0,N
ID-SFP-3,43302,11,ID,42.59769,-114.38339,1105.6,0.023346304,0.289001,2.953664,6.699,4.402059327,6.938785002,3109.093011,0.068143829,1.114820716,428.9984187,368.1914967,21.70706705,0.030242126,55.52753608,24.60749379,10.5770844,0.456229098,18.50000191,1.707741976,-10.69096756,3.016151667,2.544576796,6.478879152,9.852967414,0.019100593,0.028545941,13.22936454,29.50139057,2.817022616,35.37261899,0.1555334,0,-,0,Y
ID-SFP-4,43302,11,ID,42.594827,-114.381471,1093.16,0.019212296,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.50000191,1.707741976,-10.69096756,3.016151667,2.277771484,6.614515811,10.01543967,0.018040924,0.02999828,13.83906657,28.11468154,2.734668362,36.19848372,0.157333635,0,-,0,N
